section|subsection|polity_name|polity_new_ID|polity_old_ID|variable_name|value_from|value_to|year_from|year_to|confidence|is_disputed|is_uncertain|expert_checked
General Variables|Identity and Location|Monte Alban Late I|mx_monte_alban_1_late|MxAlb1L|alternative_name|Late Preclassic||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban Late I|mx_monte_alban_1_late|MxAlb1L|alternative_name|Late Formative||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban II|mx_monte_alban_2|MxAlb2*|alternative_name|Late Preclassic||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban II|mx_monte_alban_2|MxAlb2*|alternative_name|Late Formative||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban III|mx_monte_alban_3_a|MxAlb3A|alternative_name|Early Classic||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban IIIB and IV|mx_monte_alban_3_b_4|MxAlb3B|alternative_name|Monte Albán IIIB||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban IIIB and IV|mx_monte_alban_3_b_4|MxAlb3B|alternative_name|Monte Albán IVA||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban IIIB and IV|mx_monte_alban_3_b_4|MxAlb3B|alternative_name|Late Classic||||Confident|False|False|True
General Variables|Identity and Location|Alaouite Dynasty I|mo_alawi_dyn_1|mo_alawi_dyn_1|alternative_name|Alawis||||Confident|False|False|False
General Variables|Identity and Location|Jenne-jeno II|ml_jenne_jeno_2|MlJeJe2|alternative_name|Jenne-jeno Phase II||||Confident|False|False|True
General Variables|Identity and Location|Jenne-jeno III|ml_jenne_jeno_3|MlJeJe3|alternative_name|Jenne-jeno Phase III||||Confident|False|False|True
General Variables|Identity and Location|Mali Empire|ml_mali_emp|MlMali*|alternative_name|Keita Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Mali Empire|ml_mali_emp|MlMali*|alternative_name|Mandingo Empire||||Confident|False|False|True
General Variables|Identity and Location|Middle Wagadu Empire|mr_wagadu_2|MrWagdM|alternative_name|Wagadu Middle Period||||Confident|False|False|True
General Variables|Identity and Location|Us Reconstruction-Progressive|us_united_states_of_america_reconstruction|us_united_states_of_america_reconstruction|alternative_name|US||||Confident|False|False|False
General Variables|Identity and Location|Oaxaca - Rosario|mx_rosario|MxRosar|alternative_name|Middle Preclassic||||Confident|False|False|True
General Variables|Identity and Location|Oaxaca - Rosario|mx_rosario|MxRosar|alternative_name|Middle Formative||||Confident|False|False|True
General Variables|Identity and Location|Oaxaca - San Jose|mx_san_jose|MxSanGu|alternative_name|Early Prehistoric||||Confident|False|False|True
General Variables|Identity and Location|Oaxaca - San Jose|mx_san_jose|MxSanGu|alternative_name|Early Formative||||Confident|False|False|True
General Variables|Identity and Location|Oaxaca - San Jose|mx_san_jose|MxSanGu|alternative_name|Guadalupe phase||||Confident|False|False|True
General Variables|Identity and Location|Oaxaca - Tierras Largas|mx_tierras_largas|MxTieLa|alternative_name|Early Prehistoric||||Confident|False|False|True
General Variables|Identity and Location|Oaxaca - Tierras Largas|mx_tierras_largas|MxTieLa|alternative_name|Early Formative||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Early Intermediate II|pe_cuzco_3|PeCuzE2|alternative_name|Qotakalli Period||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Early Intermediate II|pe_cuzco_3|PeCuzE2|alternative_name|Qotakalli Chiefdom||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|alternative_name|Killke Period||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|alternative_name|Inca||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|alternative_name|Inka||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|alternative_name|Pinagua||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|alternative_name|Pinahua||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|alternative_name|Pinagua-Muyna||||Confident|False|False|True
General Variables|Identity and Location|Indo-Greek Kingdom|pk_indo_greek_k|PkIndGr|alternative_name|Graeco-Indian Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Post-Urban Period|pk_kachi_post_urban|PkPostU|alternative_name|Late Harappan||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Post-Urban Period|pk_kachi_post_urban|PkPostU|alternative_name|Pirak I||||Confident|False|False|True
General Variables|Identity and Location|Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|alternative_name|Habari Amirate of Mansura||||Confident|False|False|True
General Variables|Identity and Location|Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|alternative_name|Habari Arab Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|alternative_name|Soomras of Sindh||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate II|pe_cuzco_6|PeCuzL2|alternative_name|Killke Period||||Confident|False|False|True
General Variables|Identity and Location|Monte Alban V|mx_monte_alban_5|MxAlb5*|alternative_name|Early and Late Postclassic||||Confident|False|False|True
General Variables|Identity and Location|Early Formative Basin of Mexico|mx_basin_of_mexico_3|MxFormE|alternative_name|Zacatenco||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Ceramic Neolithic|pk_kachi_lnl|PkCeraN|alternative_name|Mehrgarh II A||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Ceramic Neolithic|pk_kachi_lnl|PkCeraN|alternative_name|Mehrgarh IIB||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Proto-Historic Period|pk_kachi_proto_historic|PkProto|alternative_name|Pirak II||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Proto-Historic Period|pk_kachi_proto_historic|PkProto|alternative_name|Pirak III||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Urban Period I|pk_kachi_urban_1|PkUrbn1|alternative_name|Mature Harappan||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Urban Period II|pk_kachi_urban_2|PkUrbn2|alternative_name|Mature Harappan||||Confident|False|False|True
General Variables|Identity and Location|Cuzco - Late Intermediate II|pe_cuzco_6|PeCuzL2|alternative_name|The Quechuas||||Confident|False|False|True
General Variables|Identity and Location|Sakha - Early|ru_sakha_early|RuYakuE|alternative_name|Urangkhai Sakha||||Confident|False|False|True
General Variables|Identity and Location|Egypt - Kushite Period|eg_kushite|SdKusht|alternative_name|25th Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Egypt - Kushite Period|eg_kushite|SdKusht|alternative_name|Ethiopian Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Umayyad Caliphate|sy_umayyad_cal|SyCalUm|alternative_name|Umayyad Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Umayyad Caliphate|sy_umayyad_cal|SyCalUm|alternative_name|Al Hilafa al umawiyya||||Confident|False|False|True
General Variables|Identity and Location|Umayyad Caliphate|sy_umayyad_cal|SyCalUm|alternative_name|House of Umayyad||||Confident|False|False|True
General Variables|Identity and Location|Ayutthaya|th_ayutthaya|ThAyuth|alternative_name|Ayutthaya||||Confident|False|False|True
General Variables|Identity and Location|Rattanakosin|th_rattanakosin|ThRattn|alternative_name|Bangkok Empire||||Confident|False|False|True
General Variables|Identity and Location|Rattanakosin|th_rattanakosin|ThRattn|alternative_name|Krungthep||||Confident|False|False|True
General Variables|Identity and Location|Late Cappadocia|tr_cappadocia_2|TrCappL|alternative_name|Cappadokia||||Confident|False|False|True
General Variables|Identity and Location|Late Cappadocia|tr_cappadocia_2|TrCappL|alternative_name|Kappadokia||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Late Chalcolithic|tr_konya_lca|TrClcLT|alternative_name|Middle and Late Chalcolithic in Konya Plain||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Late Chalcolithic|tr_konya_lca|TrClcLT|alternative_name|Mittleren und Spaten Kupferzeit in Konya Plain||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Late Chalcolithic|tr_konya_lca|TrClcLT|alternative_name|Chalcolithique Moyen et Final en plaine de Konya||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Late Chalcolithic|tr_konya_lca|TrClcLT|alternative_name|Konya Ovasi Orta ve Gec Kalkolitik||||Confident|False|False|True
General Variables|Identity and Location|Lysimachus Kingdom|tr_lysimachus_k|TrLysim|alternative_name|Thrace||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Late Bronze Age II|tr_konya_lba|TrBrzL2|alternative_name|Kingdom of Hatti||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Late Bronze Age II|tr_konya_lba|TrBrzL2|alternative_name|Hittite Intermediate Period||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Late Bronze Age II|tr_konya_lba|TrBrzL2|alternative_name|Hittite Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|alternative_name|The Old Assyrian Colony Period||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|alternative_name|Mehrgarh I||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Chalcolithic|pk_kachi_ca|PkChalc|alternative_name|Kili Gul Mohammad Period III||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Chalcolithic|pk_kachi_ca|PkChalc|alternative_name|Kili Gul Mohammad Period IV||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Chalcolithic|pk_kachi_ca|PkChalc|alternative_name|Quetta Valley Period H||||Confident|False|False|True
General Variables|Identity and Location|Kachi Plain - Chalcolithic|pk_kachi_ca|PkChalc|alternative_name|Anjira I||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire I|tr_byzantine_emp_1|TrByzM1|alternative_name|Byzantium||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire I|tr_byzantine_emp_1|TrByzM1|alternative_name|Empire of the Romans||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire I|tr_byzantine_emp_1|TrByzM1|alternative_name|Eastern Roman Empire||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire I|tr_byzantine_emp_1|TrByzM1|alternative_name|Middle Byzantine Empire I||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire III|tr_byzantine_emp_3|TrByzM3|alternative_name|Eastern Roman Empire||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire III|tr_byzantine_emp_3|TrByzM3|alternative_name|Byzantium||||Confident|False|False|True
General Variables|Identity and Location|Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|alternative_name|Hittite Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|alternative_name|Hittite Empire||||Confident|False|False|True
General Variables|Identity and Location|Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|alternative_name|Kingdom of the Hittites||||Confident|False|False|True
General Variables|Identity and Location|Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|alternative_name|Hethiter||||Confident|False|False|True
General Variables|Identity and Location|Hatti - Old Kingdom|tr_hatti_old_k|TrHatOK|alternative_name|Hittite Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Kingdom of Lydia|tr_lydia_k|TrLydia|alternative_name|Mermnad dynasty||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Ceramic Neolithic|tr_konya_mnl|TrNeoCR|alternative_name|Ceramic Neolithic||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Ceramic Neolithic|tr_konya_mnl|TrNeoCR|alternative_name|Neolithikum Keramik in der Ebene von Konya||||Confident|False|False|True
General Variables|Identity and Location|Konya Plain - Early Neolithic|tr_konya_enl|TrNeoER|alternative_name|Pre-Pottery Neolithic||||Confident|False|False|True
General Variables|Identity and Location|Roman Empire - Dominate|tr_roman_dominate|TrRomDm|alternative_name|Eastern Empire||||Confident|False|False|True
General Variables|Identity and Location|Roman Empire - Dominate|tr_roman_dominate|TrRomDm|alternative_name|Byzantine Empire||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire III|tr_byzantine_emp_3|TrByzM3|alternative_name|Basileia ton Rhomaion||||Confident|False|False|True
General Variables|Identity and Location|Byzantine Empire III|tr_byzantine_emp_3|TrByzM3|alternative_name|Middle Byzantine Empire III||||Confident|False|False|True
General Variables|Identity and Location|East Roman Empire|tr_east_roman_emp|TrERom*|alternative_name|Byzantine Empire||||Confident|False|False|True
General Variables|Identity and Location|Cahokia - Lohman-Stirling|us_cahokia_1|USCahoE|alternative_name|City Mounds||||Confident|False|False|True
General Variables|Identity and Location|Cahokia - Lohman-Stirling|us_cahokia_1|USCahoE|alternative_name|Cahokia Mounds||||Confident|False|False|True
General Variables|Identity and Location|Cahokia - Lohman-Stirling|us_cahokia_1|USCahoE|alternative_name|American Bottom||||Confident|False|False|True
General Variables|Identity and Location|Cahokia - Moorehead|us_cahokia_2|USCahoL|alternative_name|City Mounds||||Confident|False|False|True
General Variables|Identity and Location|Cahokia - Moorehead|us_cahokia_2|USCahoL|alternative_name|Cahokia Mounds||||Confident|False|False|True
General Variables|Identity and Location|Cahokia - Moorehead|us_cahokia_2|USCahoL|alternative_name|American Bottom||||Confident|False|False|True
General Variables|Identity and Location|Cahokia - Moorehead|us_cahokia_2|USCahoL|alternative_name|Moorehead Phase||||Confident|False|False|True
General Variables|Identity and Location|Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|alternative_name|Kamehameha's Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|alternative_name|Owyhee||||Confident|False|False|True
General Variables|Identity and Location|Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|alternative_name|Owhyhee||||Confident|False|False|True
